model,split,horizon_min,glycaemic_zone,AP_pct,BE_pct,EP_pct,AP_n,BE_n,EP_n,n_total
gru_c2_zwh30,val,60,hyper,80.45416839485691,15.107839070924927,4.437992534218167,7759.0,1457.0,428.0,9644
gru_c2_zwh30,val,60,hypo,44.12247129579005,0.0,55.87752870420995,1614.0,0.0,2044.0,3658
gru_c2_zwh30,val,60,tir,78.96891110763943,18.622090298390876,2.408998593969692,25274.0,5960.0,771.0,32005
gru_c2_zwh30,val,90,hyper,79.33430111986728,15.553712152633762,5.111986727498963,7651.0,1500.0,493.0,9644
gru_c2_zwh30,val,90,hypo,31.20043751709051,0.0,68.7995624829095,1141.0,0.0,2516.0,3657
gru_c2_zwh30,val,90,tir,76.33881147284885,21.164781603449352,2.496406923701806,24433.0,6774.0,799.0,32006
gru_c2_zwh30a,test,30,hyper,88.33423180592992,9.50943396226415,2.1563342318059298,8193.0,882.0,200.0,9275
gru_c2_zwh30a,test,30,hypo,80.19310344827586,0.08275862068965517,19.724137931034484,2907.0,3.0,715.0,3625
gru_c2_zwh30a,test,30,tir,83.00740283775447,15.533621221468229,1.458975940777298,26911.0,5036.0,473.0,32420
gru_c2_zwh30a,test,60,hyper,83.79399697689485,12.3407471388469,3.8652558842582594,7761.0,1143.0,358.0,9262
gru_c2_zwh30a,test,60,hypo,64.25414364640883,0.0,35.74585635359116,2326.0,0.0,1294.0,3620
gru_c2_zwh30a,test,60,tir,77.92095690239842,19.437079967938836,2.641963129662741,25276.0,6305.0,857.0,32438
gru_c2_zwh30a,test,90,hyper,82.58566641444168,12.441898173170468,4.97243541238785,7640.0,1151.0,460.0,9251
gru_c2_zwh30a,test,90,hypo,48.19010776457585,0.027631942525559547,51.78226029289859,1744.0,1.0,1874.0,3619
gru_c2_zwh30a,test,90,tir,77.24191063174113,19.916795069337443,2.8412942989214174,25065.0,6463.0,922.0,32450
gru_c2_zwh30a,val,30,hyper,88.28287017834923,9.570717544587309,2.146412277063459,8514.0,923.0,207.0,9644
gru_c2_zwh30a,val,30,hypo,78.46027846027846,0.0273000273000273,21.51242151242151,2874.0,1.0,788.0,3663
gru_c2_zwh30a,val,30,tir,83.640625,15.165625,1.19375,26765.0,4853.0,382.0,32000
gru_c2_zwh30a,val,60,hyper,82.97386976358358,12.909581086686023,4.116549149730402,8002.0,1245.0,397.0,9644
gru_c2_zwh30a,val,60,hypo,60.934937124111535,0.0,39.065062875888465,2229.0,0.0,1429.0,3658
gru_c2_zwh30a,val,60,tir,78.71582565224183,18.937665989689112,2.346508358069052,25193.0,6061.0,751.0,32005
gru_c2_zwh30a,val,90,hyper,80.78598092077976,14.350891746163418,4.8631273330568225,7791.0,1384.0,469.0,9644
gru_c2_zwh30a,val,90,hypo,41.53677878042111,0.0,58.46322121957889,1519.0,0.0,2138.0,3657
gru_c2_zwh30a,val,90,tir,77.51359120164969,20.036868087233643,2.449540711116666,24809.0,6413.0,784.0,32006
persistence,test,30,hyper,93.4878706199461,5.132075471698113,1.3800539083557952,8671.0,476.0,128.0,9275
persistence,test,30,hypo,79.91724137931034,0.0,20.082758620689656,2897.0,0.0,728.0,3625
persistence,test,30,tir,92.60024676125849,6.545342381246145,0.8544108574953733,30021.0,2122.0,277.0,32420
persistence,test,60,hyper,89.25717987475707,6.7695961995249405,3.9732239257179875,8267.0,627.0,368.0,9262
persistence,test,60,hypo,62.81767955801105,0.0,37.18232044198895,2274.0,0.0,1346.0,3620
persistence,test,60,tir,86.81484678463531,11.273814661816388,1.9113385535483076,28161.0,3657.0,620.0,32438
persistence,test,90,hyper,86.59604367095449,8.290995568046698,5.112960760998811,8011.0,767.0,473.0,9251
persistence,test,90,hypo,52.003315833103066,0.0,47.996684166896934,1882.0,0.0,1737.0,3619
persistence,test,90,tir,83.87673343605547,13.913713405238829,2.209553158705701,27218.0,4515.0,717.0,32450
persistence,val,30,hyper,92.90750725839901,5.547490667772708,1.545002073828287,8960.0,535.0,149.0,9644
persistence,val,30,hypo,85.25798525798525,0.0,14.742014742014742,3123.0,0.0,540.0,3663
persistence,val,30,tir,93.128125,6.09375,0.778125,29801.0,1950.0,249.0,32000
persistence,val,60,hyper,87.49481542928245,8.29531314807134,4.209871422646205,8438.0,800.0,406.0,9644
persistence,val,60,hypo,70.72170585019136,0.0,29.278294149808637,2587.0,0.0,1071.0,3658
persistence,val,60,tir,87.50195281987189,10.88579909389158,1.6122480862365256,28005.0,3484.0,516.0,32005
persistence,val,90,hyper,84.56034840315222,9.404811281625882,6.034840315221899,8155.0,907.0,582.0,9644
persistence,val,90,hypo,59.14684167350287,0.0,40.85315832649713,2163.0,0.0,1494.0,3657
persistence,val,90,tir,84.29669436980566,13.794288570892958,1.9090170593013809,26980.0,4415.0,611.0,32006
rf_n300,test,30,hyper,89.31536388140162,8.539083557951482,2.1455525606469004,8284.0,792.0,199.0,9275
rf_n300,test,30,hypo,58.53793103448276,0.027586206896551724,41.43448275862069,2122.0,1.0,1502.0,3625
rf_n300,test,30,tir,89.88895743368292,8.877236273904996,1.2338062924120914,29142.0,2878.0,400.0,32420
rf_n300,test,60,hyper,83.14618872813647,13.053336212481106,3.8004750593824226,7701.0,1209.0,352.0,9262
rf_n300,test,60,hypo,21.298342541436465,0.0,78.70165745856353,771.0,0.0,2849.0,3620
rf_n300,test,60,tir,83.05382575991122,14.738886491152352,2.2072877489364324,26941.0,4781.0,716.0,32438
rf_n300,test,90,hyper,80.74802724029834,14.430872338125608,4.821100421576046,7470.0,1335.0,446.0,9251
rf_n300,test,90,hypo,6.10665929814866,0.0,93.89334070185134,221.0,0.0,3398.0,3619
rf_n300,test,90,tir,81.88289676425269,16.006163328197225,2.110939907550077,26571.0,5194.0,685.0,32450
rf_n300,val,30,hyper,89.05018664454583,9.155951887183742,1.7938614682704273,8588.0,883.0,173.0,9644
rf_n300,val,30,hypo,71.52607152607153,0.0,28.473928473928474,2620.0,0.0,1043.0,3663
rf_n300,val,30,tir,90.596875,8.415625,0.9875,28991.0,2693.0,316.0,32000
rf_n300,val,60,hyper,81.56366652841145,14.56864371630029,3.867689755288262,7866.0,1405.0,373.0,9644
rf_n300,val,60,hypo,31.683980317113175,0.0,68.31601968288682,1159.0,0.0,2499.0,3658
rf_n300,val,60,tir,83.70567098890798,14.375878768942354,1.918450242149664,26790.0,4601.0,614.0,32005
rf_n300,val,90,hyper,80.11198672749896,15.035255080879303,4.852758191621734,7726.0,1450.0,468.0,9644
rf_n300,val,90,hypo,17.63740771123872,0.0,82.36259228876128,645.0,0.0,3012.0,3657
rf_n300,val,90,tir,82.19708804599138,15.92513903643067,1.877772917577954,26308.0,5097.0,601.0,32006
ridge_a0.1,test,30,hyper,89.6711590296496,8.754716981132075,1.5741239892183287,8317.0,812.0,146.0,9275
ridge_a0.1,test,30,hypo,77.65517241379311,0.2206896551724138,22.124137931034483,2815.0,8.0,802.0,3625
ridge_a0.1,test,30,tir,87.42751388032079,11.314003701418878,1.2584824182603331,28344.0,3668.0,408.0,32420
ridge_a0.1,test,60,hyper,84.26905635931764,12.02763981861369,3.703303822068668,7805.0,1114.0,343.0,9262
ridge_a0.1,test,60,hypo,55.13812154696133,0.055248618784530384,44.806629834254146,1996.0,2.0,1622.0,3620
ridge_a0.1,test,60,tir,80.55367161970528,16.899932178309392,2.546396201985326,26130.0,5482.0,826.0,32438
ridge_a0.1,test,90,hyper,83.28829315749648,12.420278888768781,4.291427953734732,7705.0,1149.0,397.0,9251
ridge_a0.1,test,90,hypo,28.847747996684166,0.027631942525559547,71.12462006079028,1044.0,1.0,2574.0,3619
ridge_a0.1,test,90,tir,79.44838212634822,17.953775038520803,2.5978428351309706,25781.0,5826.0,843.0,32450
ridge_a0.1,val,30,hyper,89.48569058481958,8.844877644131065,1.6694317710493571,8630.0,853.0,161.0,9644
ridge_a0.1,val,30,hypo,71.03467103467104,0.2457002457002457,28.71962871962872,2602.0,9.0,1052.0,3663
ridge_a0.1,val,30,tir,87.6875,11.2,1.1125,28060.0,3584.0,356.0,32000
ridge_a0.1,val,60,hyper,83.01534632932393,12.982165076731647,4.002488593944421,8006.0,1252.0,386.0,9644
ridge_a0.1,val,60,hypo,46.74685620557682,0.02733734281027884,53.225806451612904,1710.0,1.0,1947.0,3658
ridge_a0.1,val,60,tir,80.7905014841431,16.875488204967972,2.3340103108889236,25857.0,5401.0,747.0,32005
ridge_a0.1,val,90,hyper,82.53836582330983,13.220655329738698,4.240978846951473,7960.0,1275.0,409.0,9644
ridge_a0.1,val,90,hypo,17.063166529942578,0.05468963631391851,82.88214383374351,624.0,2.0,3031.0,3657
ridge_a0.1,val,90,tir,79.33512466412547,18.374679747547336,2.2901955883271885,25392.0,5881.0,733.0,32006
step6_hybrid,test,30,hyper,89.32614555256065,8.668463611859838,2.0053908355795147,8285.0,804.0,186.0,9275
step6_hybrid,test,30,hypo,81.51724137931035,0.027586206896551724,18.455172413793104,2955.0,1.0,669.0,3625
step6_hybrid,test,30,tir,85.71560764959901,12.887106724244294,1.3972856261566935,27789.0,4178.0,453.0,32420
