hour,glucose_mean,glucose_median,hypo_pct,hyper_pct,n
4.083333333333333,139.09045367017117,130.0,8.309990662931838,20.821661998132587,1071
4.166666666666667,139.26602761264047,129.66666666666666,8.49673202614379,21.101774042950513,1071
4.25,139.43133078013315,131.0,8.309990662931838,21.38188608776844,1071
4.333333333333333,139.30601628641992,130.33333333333334,8.123249299719888,21.475256769374415,1071
4.416666666666667,139.2236523062454,130.33333333333334,8.403361344537815,21.288515406162464,1071
4.5,139.16976638396076,130.0,8.49673202614379,21.475256769374415,1071
4.583333333333333,139.10205793920306,129.66666666666666,8.590102707749766,21.942110177404295,1071
4.666666666666667,139.0474213898702,129.66666666666666,8.776844070961717,22.03548085901027,1071
4.75,138.99278484053735,129.0,8.96358543417367,21.755368814192344,1071
4.833333333333333,138.91953558296328,128.33333333333334,8.776844070961717,21.84873949579832,1071
4.916666666666667,138.85868208829208,128.0,8.776844070961717,21.66199813258637,1071
5.0,138.7796213107077,128.0,8.870214752567694,21.568627450980394,1071
5.083333333333333,138.63418303618724,127.33333333333333,8.96358543417367,21.568627450980394,1071
5.166666666666667,138.55597165242304,127.33333333333333,8.870214752567694,21.475256769374415,1071
5.25,138.44788165054493,127.0,8.870214752567694,21.38188608776844,1071
5.333333333333333,138.36336774577234,126.51497005988024,9.243697478991598,21.942110177404295,1071
5.416666666666667,138.35214982606044,126.66666666666667,9.430438842203548,21.66199813258637,1071
5.5,138.31758923594703,127.0,9.710550887021476,21.66199813258637,1071
5.583333333333333,138.18144478408368,126.66666666666667,9.803921568627452,21.942110177404295,1071
5.666666666666667,138.1397189507316,126.66666666666667,9.897292250233427,21.66199813258637,1071
5.75,138.03702323004578,126.0,9.803921568627452,21.755368814192344,1071
5.833333333333333,137.94917604136535,126.0,9.243697478991598,21.66199813258637,1071
5.916666666666667,137.80146606699094,126.0,9.430438842203548,22.03548085901027,1071
6.0,137.5753247200675,126.0,9.430438842203548,21.66199813258637,1071
6.083333333333333,137.48075687210886,126.33333333333333,9.243697478991598,21.755368814192344,1071
6.166666666666667,137.30682394478515,126.33333333333333,9.337068160597573,21.19514472455649,1071
6.25,137.05886743054566,125.0,9.430438842203548,20.821661998132587,1071
6.333333333333333,136.92124911405398,125.66666666666667,9.803921568627452,20.26143790849673,1071
6.416666666666667,136.71733761362205,125.66666666666667,9.990662931839402,19.794584500466854,1071
6.5,136.5260311552069,126.0,9.897292250233427,19.88795518207283,1071
6.583333333333333,136.36814144126734,126.33333333333333,9.803921568627452,19.88795518207283,1071
6.666666666666667,136.19717983190293,126.0,9.803921568627452,19.794584500466854,1071
6.75,135.9160408182435,125.0,9.710550887021476,19.70121381886088,1071
6.833333333333333,136.01958901280065,125.66666666666667,9.710550887021476,19.794584500466854,1071
6.916666666666667,136.03910359391244,125.33333333333333,9.523809523809524,19.70121381886088,1071
7.0,135.9096919378627,125.0,9.617180205415501,19.70121381886088,1071
7.083333333333333,135.8000228481129,124.33333333333333,9.897292250233427,19.794584500466854,1071
7.166666666666667,135.52508765192047,124.0,9.803921568627452,19.70121381886088,1071
7.25,135.11849979466362,124.0,9.897292250233427,19.514472455648928,1071
7.333333333333333,135.15341922163458,124.0,9.710550887021476,20.07469654528478,1071
7.416666666666667,135.06042081480533,124.33333333333333,10.177404295051353,19.88795518207283,1071
7.5,134.84370625484817,124.0,9.897292250233427,19.514472455648928,1071
7.583333333333333,135.03635356203836,124.33333333333333,9.337068160597573,19.794584500466854,1071
7.666666666666667,135.09594764794002,125.33333333333333,9.430438842203548,20.07469654528478,1071
7.75,134.97486946493413,125.0,9.990662931839402,19.88795518207283,1071
7.833333333333333,135.1392469330168,124.33333333333333,10.177404295051353,19.234360410831002,1071
7.916666666666667,135.13835829465694,124.0,10.364145658263306,19.234360410831002,1071
8.0,134.9399906647004,124.0,10.270774976657329,19.421101774042953,1071
8.083333333333334,135.25499230727323,125.0,10.084033613445378,19.327731092436977,1071
8.166666666666666,135.43554016833343,125.0,9.897292250233427,18.954248366013072,1071
8.25,135.543609037797,125.0,9.803921568627452,19.234360410831002,1071
8.333333333333334,135.91924898750125,126.0,9.430438842203548,19.047619047619047,1071
8.416666666666666,136.1428503439904,125.8502994011976,9.056956115779645,19.047619047619047,1071
8.5,136.20912210197352,126.0,8.49673202614379,19.140989729225026,1071
8.583333333333334,136.70052062539554,126.33333333333333,7.8431372549019605,19.140989729225026,1071
8.666666666666666,137.07380523658603,127.0,7.563025210084033,19.234360410831002,1071
8.75,137.35792084684277,126.0,7.65639589169001,19.047619047619047,1071
