participant_id,lag_steps,lag_minutes,pacf
HUPA0005P,61,305,-0.008588058732605994
HUPA0005P,62,310,-0.01249696551538859
HUPA0005P,63,315,-0.003950526952499645
HUPA0005P,64,320,0.020026166452683423
HUPA0005P,65,325,0.02221790253698599
HUPA0005P,66,330,0.010372497131388604
HUPA0005P,67,335,-0.03967064019625135
HUPA0005P,68,340,-0.00501638058221263
HUPA0005P,69,345,-0.013988262513564997
HUPA0005P,70,350,-0.028258263759192985
HUPA0005P,71,355,0.012520004924668685
HUPA0005P,72,360,0.015270450016647834
HUPA0006P,1,5,0.9978445045612346
HUPA0006P,2,10,-0.773398160800022
HUPA0006P,3,15,-0.23100125997532134
HUPA0006P,4,20,-0.0548600050079255
HUPA0006P,5,25,0.07419285244196865
HUPA0006P,6,30,0.050408749219528634
HUPA0006P,7,35,0.05423561179808285
HUPA0006P,8,40,-0.07292797309967267
HUPA0006P,9,45,-0.014069293153016707
HUPA0006P,10,50,0.023402640411169667
HUPA0006P,11,55,-0.02981531154925898
HUPA0006P,12,60,-0.0006943093206364308
HUPA0006P,13,65,0.01615759561694948
HUPA0006P,14,70,-0.061680779772997046
HUPA0006P,15,75,-0.010069846598083024
HUPA0006P,16,80,0.00823306088500458
HUPA0006P,17,85,-0.034997400439190744
HUPA0006P,18,90,-0.021191719177694388
HUPA0006P,19,95,-0.012033644499344668
HUPA0006P,20,100,0.018217460196386835
HUPA0006P,21,105,-0.010276150538457497
HUPA0006P,22,110,-0.013626206445115072
HUPA0006P,23,115,-0.014506327356549716
HUPA0006P,24,120,-0.006047100336386208
HUPA0006P,25,125,-0.0030489636639484644
HUPA0006P,26,130,-0.027427916763414363
HUPA0006P,27,135,-0.017753221772126314
HUPA0006P,28,140,-0.01227248446362323
HUPA0006P,29,145,0.004519216987471262
HUPA0006P,30,150,-0.002110025465876155
HUPA0006P,31,155,-0.005236539958340239
HUPA0006P,32,160,-0.021510998565190762
HUPA0006P,33,165,-0.026167345779989075
HUPA0006P,34,170,-0.018607641676415133
HUPA0006P,35,175,-0.015488400250045968
HUPA0006P,36,180,-0.017155561652482675
