model,split,horizon_min,mae,rmse,mae_pat_avg,rmse_pat_avg,clarke_pct_A,clarke_pct_B,clarke_pct_C,clarke_pct_D,clarke_pct_E
step6_hybrid_v2_no_attn,val,30,13.819881439208984,19.15007781982422,16.13608959197998,21.303424072265624,86.56295447534265,11.87034507073289,0.015424617689832974,1.5446652857961307,0.006610550438499846
step6_hybrid_v2_no_attn,val,60,20.662965774536133,29.117151260375977,24.292934341430666,32.280959625244144,73.36609228328412,23.47847164073862,0.0969547397646644,2.9835617645762635,0.07491957163633159
step6_hybrid_v2_no_attn,val,90,27.11376190185547,37.73155975341797,31.70406726837158,41.66997161865234,62.147988189149885,32.7001895024459,0.27543960160416026,4.722136529901723,0.15424617689832973
step6_hybrid_v2_no_attn,test,30,13.76778793334961,18.94752311706543,15.981025619506836,21.073036117553713,86.20552924330873,12.029959246613062,0.004405771560744575,1.7601057385174579,0.0
step6_hybrid_v2_no_attn,test,60,20.403886795043945,28.564931869506836,23.854574394226074,31.898338890075685,73.42658883136909,23.119286265007158,0.09692697433638066,3.3329661857032713,0.024231743584095165
step6_hybrid_v2_no_attn,test,90,26.37444305419922,36.63021469116211,31.398812217712404,41.40342544555664,63.432096045820025,31.2479347945809,0.2841722656680251,4.903623747108712,0.13217314682233727
